serial,sex,race,labforce,empstat,statefip,year
7881,1,100,2,21,6,2021
7882,2,652,2,10,6,2021
7883,1,100,2,10,6,2021
7883,2,100,2,10,6,2021
7883,2,100,1,34,6,2021
7883,1,100,2,10,6,2021
7885,2,100,2,10,6,2021
7885,1,100,0,0,6,2021
7885,2,100,0,0,6,2021
7886,1,100,1,32,6,2021
7886,2,100,2,10,6,2021
7886,1,100,2,10,6,2021
7886,1,100,0,0,6,2021
7886,1,100,0,0,6,2021
7886,2,100,1,34,6,2021
7887,1,651,2,10,6,2021
7888,1,100,1,36,6,2021
7889,2,100,1,36,6,2021
7891,2,651,1,36,6,2021
7893,2,100,2,10,6,2021
7893,2,100,2,10,6,2021
7894,1,200,2,10,6,2021
7894,2,200,2,10,6,2021
7895,1,100,2,10,6,2021
7895,2,100,2,10,6,2021
7895,1,100,2,10,6,2021
7895,2,100,2,10,6,2021
7897,1,100,1,36,6,2021
7897,2,100,1,36,6,2021
7898,1,100,2,10,6,2021
7898,1,100,1,36,6,2021
7899,1,100,2,10,6,2021
7901,1,100,2,10,6,2021
7901,2,100,1,36,6,2021
7903,2,100,1,36,6,2021
7905,2,100,2,10,6,2021
7905,1,100,2,10,6,2021
7905,2,100,0,0,6,2021
7905,1,100,0,0,6,2021
7907,2,100,2,21,6,2021
7907,2,100,0,0,6,2021
7907,2,100,0,0,6,2021
7907,1,100,1,34,6,2021
7907,2,100,2,22,6,2021
7908,1,651,2,10,6,2021
7910,1,100,2,10,6,2021
7910,2,100,1,34,6,2021
7911,2,200,1,36,6,2021
7912,2,100,2,10,6,2021
7912,1,200,2,10,6,2021
7912,2,200,2,10,6,2021
7912,1,100,1,34,6,2021
7912,2,100,1,36,6,2021
7916,1,651,2,10,6,2021
7916,2,100,2,10,6,2021
7916,2,100,2,10,6,2021
7916,2,100,2,10,6,2021
7916,2,100,2,10,6,2021
7917,1,100,2,10,6,2021
7918,2,100,1,34,6,2021
7918,1,100,2,10,6,2021
7918,1,100,1,34,6,2021
7918,1,100,2,10,6,2021
7918,2,100,2,10,6,2021
7919,2,100,1,36,6,2021
7919,1,100,1,36,6,2021
7920,1,651,2,10,6,2021
7920,1,651,2,10,6,2021
7920,2,651,2,10,6,2021
7920,1,651,1,34,6,2021
7921,2,100,2,10,6,2021
7921,1,100,2,10,6,2021
7923,1,100,2,10,6,2021
7923,2,100,1,34,6,2021
7924,1,100,1,36,6,2021
7924,2,100,1,36,6,2021
7927,1,100,2,10,6,2021
7927,2,100,2,12,6,2021
7927,2,100,0,0,6,2021
7927,2,100,1,34,6,2021
7927,2,100,2,10,6,2021
7928,1,100,2,10,6,2021
7928,1,100,2,10,6,2021
7929,1,100,0,1,6,2021
7929,2,100,2,10,6,2021
7930,2,100,2,10,6,2021
7930,1,100,2,10,6,2021
7930,1,100,0,0,6,2021
7930,2,100,0,0,6,2021
7931,2,100,1,36,6,2021
7932,1,100,1,36,6,2021
7934,1,100,1,36,6,2021
7934,2,200,1,36,6,2021
7935,1,651,2,10,6,2021
7935,2,651,2,10,6,2021
7935,2,651,0,0,6,2021
7936,2,651,1,34,6,2021
7936,2,651,0,0,6,2021
7936,2,651,0,0,6,2021
7936,2,651,0,0,6,2021
7936,2,651,0,0,6,2021
7936,2,651,1,34,6,2021
7936,2,651,1,34,6,2021
7937,1,100,2,12,6,2021
7939,1,100,2,10,6,2021
7939,1,100,2,10,6,2021
7939,2,100,0,0,6,2021
7939,2,100,2,10,6,2021
7940,2,100,2,10,6,2021
7940,1,100,2,10,6,2021
7940,2,100,0,0,6,2021
7940,2,100,0,0,6,2021
7941,1,100,1,36,6,2021
7942,2,100,2,10,6,2021
7942,1,100,1,36,6,2021
7942,1,100,1,32,6,2021
7942,2,100,2,12,6,2021
7943,1,100,1,36,6,2021
7943,2,100,1,36,6,2021
7944,2,100,2,10,6,2021
7944,2,100,1,32,6,2021
7945,2,100,1,34,6,2021
7945,1,100,2,10,6,2021
7945,2,100,0,0,6,2021
7945,1,100,0,0,6,2021
7945,1,100,0,0,6,2021
7945,1,100,1,34,6,2021
7946,1,100,2,10,6,2021
7946,2,100,2,10,6,2021
7946,1,100,2,10,6,2021
7947,1,100,2,10,6,2021
7948,2,651,2,10,6,2021
7948,2,100,2,10,6,2021
7949,2,100,2,10,6,2021
7949,1,100,2,10,6,2021
7954,1,100,1,34,6,2021
7954,2,100,2,10,6,2021
7954,1,100,2,10,6,2021
7955,1,100,1,36,6,2021
7956,1,100,2,10,6,2021
7956,2,100,2,12,6,2021
7956,2,100,1,34,6,2021
7956,2,100,1,34,6,2021
7957,2,100,1,36,6,2021
7959,2,100,1,34,6,2021
7959,1,100,2,10,6,2021
7959,1,100,0,0,6,2021
7959,2,100,0,0,6,2021
7959,1,100,0,0,6,2021
7959,1,100,1,34,6,2021
7959,1,100,2,10,6,2021
7960,2,100,2,10,6,2021
7960,1,100,2,10,6,2021
7962,2,100,1,34,6,2021
7962,1,100,2,10,6,2021
7962,1,100,1,34,6,2021
7962,2,100,1,34,6,2021
7962,2,100,1,34,6,2021
7963,2,200,1,32,6,2021
7963,1,200,1,34,6,2021
7963,1,200,1,34,6,2021
7965,1,651,1,36,6,2021
7965,2,651,2,21,6,2021
7965,2,651,0,1,6,2021
7967,1,100,1,36,6,2021
7967,2,100,1,36,6,2021
7968,2,651,1,36,6,2021
7968,1,651,1,36,6,2021
7969,1,100,2,12,6,2021
7969,2,100,1,36,6,2021
7970,1,100,2,10,6,2021
7970,2,100,2,12,6,2021
7970,2,100,0,0,6,2021
7970,2,100,0,0,6,2021
7970,2,100,0,0,6,2021
7970,1,100,0,0,6,2021
7973,1,100,2,10,6,2021
7973,2,100,2,10,6,2021
7973,2,100,0,0,6,2021
7973,1,100,1,34,6,2021
7976,2,651,1,36,6,2021
7976,1,651,1,36,6,2021
7979,1,100,2,10,6,2021
7979,2,100,2,12,6,2021
7980,2,100,1,36,6,2021
7981,1,200,1,32,6,2021
7982,2,100,1,36,6,2021
7982,1,100,1,36,6,2021
7982,1,100,1,36,6,2021
7985,2,651,2,10,6,2021
7985,1,100,2,10,6,2021
7985,1,803,0,0,6,2021
7987,1,100,1,36,6,2021
7987,2,100,1,36,6,2021
7988,1,100,2,10,6,2021
7988,2,100,2,10,6,2021
7991,2,100,2,10,6,2021
7991,1,651,2,10,6,2021
7991,2,803,1,34,6,2021
7992,1,100,2,10,6,2021
7993,1,100,1,36,6,2021
7993,2,100,1,36,6,2021
7995,1,100,2,10,6,2021
7997,1,100,1,36,6,2021
7998,1,100,1,32,6,2021
7998,2,100,1,36,6,2021
7998,1,100,1,32,6,2021
7999,1,100,2,21,6,2021
8000,1,100,1,36,6,2021
8000,2,100,1,36,6,2021
8001,1,651,2,10,6,2021
8001,2,651,2,10,6,2021
8004,2,100,2,10,6,2021
8005,2,100,1,32,6,2021
8005,2,100,1,36,6,2021
8005,1,100,2,10,6,2021
8007,1,651,1,36,6,2021
8007,2,651,2,10,6,2021
8008,2,100,2,10,6,2021
8009,2,100,1,32,6,2021
8010,1,100,1,36,6,2021
8010,2,100,1,36,6,2021
8011,2,651,1,36,6,2021
8011,1,651,2,21,6,2021
8011,1,651,2,21,6,2021
8011,2,651,0,0,6,2021
8011,1,651,0,0,6,2021
8011,2,651,1,34,6,2021
8013,1,651,1,34,6,2021
8013,2,651,1,34,6,2021
8013,1,651,1,34,6,2021
8013,1,651,2,10,6,2021
8014,1,651,2,10,6,2021
8015,2,100,2,10,6,2021
8015,1,100,2,10,6,2021
8016,1,100,0,1,6,2021
8016,2,100,2,10,6,2021
8017,1,100,1,36,6,2021
8017,2,100,2,10,6,2021
8017,1,100,2,12,6,2021
8017,2,651,2,10,6,2021
8018,2,100,2,10,6,2021
8018,1,100,0,1,6,2021
8019,1,651,2,10,6,2021
8019,1,651,2,10,6,2021
8019,1,651,0,0,6,2021
8019,2,651,2,10,6,2021
8019,2,651,2,10,6,2021
8020,1,100,1,36,6,2021
8021,1,100,1,34,6,2021
8021,1,100,1,34,6,2021
8022,2,651,2,10,6,2021
8022,1,651,2,10,6,2021
8022,2,651,0,0,6,2021
8022,1,651,0,0,6,2021
8023,1,100,2,10,6,2021
8023,2,100,2,10,6,2021
8025,2,651,2,10,6,2021
8025,1,651,2,10,6,2021
8025,2,651,0,0,6,2021
8025,1,651,1,34,6,2021
8025,1,651,2,10,6,2021
8026,2,100,1,34,6,2021
8026,1,100,2,10,6,2021
8026,2,100,0,0,6,2021
8026,2,100,0,0,6,2021
8026,2,100,1,34,6,2021
8027,2,100,1,36,6,2021
8028,1,100,2,10,6,2021
8028,2,100,1,36,6,2021
8029,1,100,2,21,6,2021
8030,2,100,1,34,6,2021
8030,1,100,2,10,6,2021
8030,2,100,0,0,6,2021
8030,1,100,1,34,6,2021
8030,1,100,2,12,6,2021
8031,1,651,2,10,6,2021
8032,2,652,1,36,6,2021
8032,1,652,2,10,6,2021
8032,2,652,2,10,6,2021
8032,1,652,1,34,6,2021
8033,2,100,2,10,6,2021
8035,2,100,2,10,6,2021
8035,2,100,0,0,6,2021
8035,1,100,2,21,6,2021
8035,1,100,0,0,6,2021
8035,1,100,2,21,6,2021
8036,2,100,1,34,6,2021
8036,1,100,2,10,6,2021
8036,2,100,0,0,6,2021
8036,1,100,0,0,6,2021
8036,2,100,0,0,6,2021
8036,2,100,1,34,6,2021
8036,2,100,1,36,6,2021
8036,1,100,1,36,6,2021
8037,1,100,1,36,6,2021
8037,2,100,1,36,6,2021
8038,1,100,1,36,6,2021
8038,2,100,1,36,6,2021
8039,1,100,1,36,6,2021
8039,2,100,1,36,6,2021
8041,2,100,1,36,6,2021
8041,1,100,1,36,6,2021
8043,1,100,1,36,6,2021
8043,2,100,1,36,6,2021
8043,1,100,1,34,6,2021
8043,2,100,1,34,6,2021
8044,1,100,2,10,6,2021
8044,1,100,2,10,6,2021
8045,1,100,2,10,6,2021
8045,2,100,1,34,6,2021
8045,2,100,0,0,6,2021
8045,1,100,0,0,6,2021
8045,2,100,1,34,6,2021
8048,1,100,2,10,6,2021
8048,2,100,1,34,6,2021
8048,2,100,0,0,6,2021
8048,2,100,0,0,6,2021
8051,1,200,2,10,6,2021
8051,2,200,0,0,6,2021
8052,1,200,2,10,6,2021
8052,2,200,1,36,6,2021
8053,2,652,2,10,6,2021
8053,1,652,2,10,6,2021
8053,2,652,1,34,6,2021
8053,1,652,0,1,6,2021
8055,2,100,2,10,6,2021
8055,2,100,2,10,6,2021
8058,1,100,2,10,6,2021
8058,2,100,1,36,6,2021
8058,2,100,2,10,6,2021
8058,2,100,2,10,6,2021
8059,2,100,2,10,6,2021
8060,1,100,1,36,6,2021
8060,2,100,1,36,6,2021
8061,2,100,2,10,6,2021
8064,2,100,2,10,6,2021
8064,1,100,2,10,6,2021
8065,1,651,1,36,6,2021
8065,2,651,1,36,6,2021
8066,2,100,2,10,6,2021
8066,2,100,2,10,6,2021
8067,2,100,2,10,6,2021
8069,1,100,2,21,6,2021
8069,2,100,2,10,6,2021
8069,2,100,2,10,6,2021
8070,2,100,1,36,6,2021
8071,1,100,2,10,6,2021
8071,2,100,2,21,6,2021
8072,1,100,2,10,6,2021
8072,2,100,1,34,6,2021
8073,1,100,2,10,6,2021
8073,2,100,2,10,6,2021
8073,1,100,2,12,6,2021
8073,2,100,2,10,6,2021
8074,2,100,1,36,6,2021
8075,1,100,2,10,6,2021
8075,2,100,2,10,6,2021
8076,2,651,1,36,6,2021
8076,1,100,1,36,6,2021
8077,1,802,2,10,6,2021
8077,2,802,1,34,6,2021
8079,1,100,2,10,6,2021
8079,2,100,1,34,6,2021
8079,1,100,0,0,6,2021
8079,2,100,1,34,6,2021
8080,2,100,2,10,6,2021
8080,1,100,2,10,6,2021
8081,1,100,1,36,6,2021
8084,1,100,2,10,6,2021
8084,2,100,2,10,6,2021
8085,2,651,1,36,6,2021
8087,2,651,2,10,6,2021
8087,1,200,2,10,6,2021
8088,1,100,2,10,6,2021
8088,2,100,1,34,6,2021
8088,1,100,2,10,6,2021
8091,1,200,1,32,6,2021
8092,1,100,2,10,6,2021
8092,1,100,0,0,6,2021
8093,1,100,1,36,6,2021
8096,1,100,1,36,6,2021
8096,2,100,1,36,6,2021
8098,2,100,1,36,6,2021
8099,1,100,2,12,6,2021
8099,2,100,2,12,6,2021
8099,1,100,0,0,6,2021
8099,1,100,1,34,6,2021
8100,2,100,2,10,6,2021
8100,1,100,0,0,6,2021
8101,2,100,1,36,6,2021
8101,1,100,1,36,6,2021
8102,1,100,1,36,6,2021
8103,1,100,1,36,6,2021
8103,2,100,2,10,6,2021
8103,1,100,0,0,6,2021
8103,2,100,0,0,6,2021
8104,1,651,2,21,6,2021
8104,1,651,2,10,6,2021
8104,2,651,1,32,6,2021
8105,2,651,2,21,6,2021
8105,1,651,2,10,6,2021
8106,1,100,2,10,6,2021
8106,2,100,2,10,6,2021
8108,1,100,2,10,6,2021
8109,1,100,2,10,6,2021
8109,2,100,2,10,6,2021
8110,1,100,1,32,6,2021
8110,2,100,2,10,6,2021
8110,2,100,2,21,6,2021
8111,1,100,2,10,6,2021
8111,2,100,1,34,6,2021
8111,2,100,0,0,6,2021
8111,2,100,0,0,6,2021
8112,1,100,2,10,6,2021
8112,2,100,2,10,6,2021
8113,2,100,2,10,6,2021
8113,1,100,2,10,6,2021
8113,1,100,2,10,6,2021
8114,1,100,2,10,6,2021
8115,1,652,1,36,6,2021
8116,1,651,2,10,6,2021
8116,2,651,2,10,6,2021
8116,1,651,1,34,6,2021
8117,1,100,2,12,6,2021
8117,2,100,2,12,6,2021
8117,1,100,2,10,6,2021
8117,1,100,2,10,6,2021
8118,2,100,2,10,6,2021
8118,2,100,2,10,6,2021
8119,1,100,1,36,6,2021
8119,2,100,1,36,6,2021
8120,1,100,2,10,6,2021
8120,2,100,2,10,6,2021
8121,2,100,1,36,6,2021
8122,2,200,2,21,6,2021
8122,1,200,0,1,6,2021
8122,1,200,0,0,6,2021
8124,2,100,2,10,6,2021
8124,1,100,2,10,6,2021
8125,2,100,2,10,6,2021
8125,1,100,2,10,6,2021
8125,1,100,0,0,6,2021
8125,1,100,0,0,6,2021
8126,2,100,2,21,6,2021
8126,1,100,2,10,6,2021
8126,1,100,0,0,6,2021
8126,2,100,0,0,6,2021
8128,1,100,2,10,6,2021
8128,2,100,2,10,6,2021
8129,1,100,2,10,6,2021
8129,2,100,2,10,6,2021
8129,2,100,1,34,6,2021
8129,2,100,0,0,6,2021
8129,1,100,0,0,6,2021
8133,1,100,2,10,6,2021
8133,2,100,2,10,6,2021
8137,1,100,1,36,6,2021
8137,2,100,2,10,6,2021
8137,2,100,2,10,6,2021
8138,2,200,1,36,6,2021
8138,2,200,1,36,6,2021
8139,2,100,2,10,6,2021
8139,1,100,2,10,6,2021
8139,1,100,1,34,6,2021
8139,1,100,2,10,6,2021
8139,1,100,2,12,6,2021
8141,2,100,1,34,6,2021
8141,2,100,0,0,6,2021
8142,1,100,2,10,6,2021
8142,2,651,2,10,6,2021
8143,1,100,2,10,6,2021
8143,2,100,2,21,6,2021
8143,1,100,0,0,6,2021
8143,1,100,0,0,6,2021
8143,1,100,0,0,6,2021
8143,2,100,0,0,6,2021
8144,1,100,2,10,6,2021
8144,2,100,2,12,6,2021
8144,1,100,0,0,6,2021
8144,2,100,0,0,6,2021
8145,2,100,2,12,6,2021
8145,1,100,2,10,6,2021
8145,1,100,0,0,6,2021
8145,2,100,0,0,6,2021
8145,1,100,1,34,6,2021
8147,2,651,2,10,6,2021
8147,1,651,2,10,6,2021
8147,1,651,2,10,6,2021
8147,2,651,2,10,6,2021
8147,2,651,0,0,6,2021
8147,1,651,2,10,6,2021
8150,2,100,1,36,6,2021
8150,1,100,1,36,6,2021
8151,2,651,2,10,6,2021
8151,1,651,2,10,6,2021
8151,1,651,0,0,6,2021
8151,1,651,0,0,6,2021
8151,1,651,2,10,6,2021
8153,2,100,1,36,6,2021
8154,2,100,1,36,6,2021
8155,1,100,2,10,6,2021
8155,2,100,1,34,6,2021
8155,1,100,1,34,6,2021
8156,2,100,2,10,6,2021
8156,1,200,2,10,6,2021
8156,2,100,2,10,6,2021
8157,1,100,1,36,6,2021
8157,2,100,1,36,6,2021
8158,1,100,2,10,6,2021
8159,1,100,2,10,6,2021
8159,2,100,1,34,6,2021
8160,1,100,2,10,6,2021
8160,2,100,1,34,6,2021
8160,2,100,1,34,6,2021
8160,2,100,2,10,6,2021
8162,1,100,2,10,6,2021
8162,2,100,2,10,6,2021
8162,1,100,0,0,6,2021
8162,2,100,0,0,6,2021
8163,1,100,2,12,6,2021
8164,1,100,2,10,6,2021
8164,1,100,2,10,6,2021
8164,2,100,1,34,6,2021
8166,2,100,2,10,6,2021
8166,1,100,2,12,6,2021
8167,2,100,1,36,6,2021
8167,1,100,1,36,6,2021
8167,2,100,1,34,6,2021
8168,1,100,1,34,6,2021
8168,2,100,2,10,6,2021
8168,1,100,0,0,6,2021
8170,1,100,2,10,6,2021
8173,1,651,2,10,6,2021
8173,2,651,2,10,6,2021
8173,1,651,0,0,6,2021
8173,2,651,0,0,6,2021
8174,1,100,2,12,6,2021
8174,2,100,2,10,6,2021
8175,1,100,2,10,6,2021
8175,2,100,2,10,6,2021
8177,2,100,2,10,6,2021
8177,1,100,2,10,6,2021
8177,1,100,1,34,6,2021
8177,1,100,0,1,6,2021
8177,2,100,2,12,6,2021
8179,2,100,1,36,6,2021
8180,2,100,1,34,6,2021
8180,1,100,1,36,6,2021
8180,1,100,2,10,6,2021
8181,1,100,2,10,6,2021
8181,2,100,2,10,6,2021
8182,1,100,1,36,6,2021
8183,2,100,2,10,6,2021
8183,1,100,2,10,6,2021
8189,1,100,2,10,6,2021
8189,1,100,2,10,6,2021
8189,1,100,2,10,6,2021
8190,2,100,1,36,6,2021
8190,2,100,1,36,6,2021
8191,1,100,0,1,6,2021
8191,2,100,2,10,6,2021
8192,1,100,1,36,6,2021
8193,1,100,1,36,6,2021
8195,2,100,1,36,6,2021
8196,2,100,1,36,6,2021
8196,1,100,1,36,6,2021
8197,1,100,2,10,6,2021
8198,1,100,2,10,6,2021
8198,2,100,2,10,6,2021
8198,1,100,1,34,6,2021
8199,1,100,2,10,6,2021
8199,2,100,2,10,6,2021
8200,2,100,2,10,6,2021
8200,1,100,2,10,6,2021
8201,1,100,2,10,6,2021
8201,1,100,2,10,6,2021
8205,2,200,2,21,6,2021
8205,2,200,1,34,6,2021
8206,2,651,1,34,6,2021
8206,1,651,1,36,6,2021
8207,2,100,2,10,6,2021
8208,2,100,1,36,6,2021
8208,1,100,2,10,6,2021
8209,2,100,2,10,6,2021
8209,1,100,1,36,6,2021
8212,2,100,1,36,6,2021
8212,1,200,1,36,6,2021
8212,1,200,2,10,6,2021
8213,1,100,2,10,6,2021
8213,2,100,2,10,6,2021
8213,2,100,0,0,6,2021
8214,1,100,2,10,6,2021
8214,2,651,1,34,6,2021
8214,1,651,2,10,6,2021
8215,2,100,1,32,6,2021
8215,1,100,2,10,6,2021
8215,2,100,0,0,6,2021
8215,2,100,1,36,6,2021
8215,1,100,2,10,6,2021
8215,2,100,1,34,6,2021
8215,1,100,2,10,6,2021
8216,1,100,2,21,6,2021
8216,2,100,1,32,6,2021
8217,2,651,2,10,6,2021
8217,2,651,1,36,6,2021
8218,2,100,1,36,6,2021
8218,1,100,2,21,6,2021
8218,2,100,2,12,6,2021
8218,1,100,0,0,6,2021
8219,2,651,1,36,6,2021
8220,1,200,2,10,6,2021
8220,2,200,1,34,6,2021
8221,1,100,2,10,6,2021
8222,1,651,2,10,6,2021
8222,2,651,1,34,6,2021
8222,1,651,0,0,6,2021
8222,1,651,0,0,6,2021
8222,2,651,1,36,6,2021
8223,2,100,2,10,6,2021
8223,1,100,0,0,6,2021
8224,1,100,2,10,6,2021
8224,1,100,2,12,6,2021
8224,1,100,2,12,6,2021
8226,2,200,2,10,6,2021
8226,2,200,1,36,6,2021
8227,1,100,1,32,6,2021
8227,2,100,1,34,6,2021
8227,2,100,1,34,6,2021
8227,1,100,0,0,6,2021
8227,1,100,0,0,6,2021
8227,1,100,1,34,6,2021
8228,1,651,2,21,6,2021
8228,2,651,2,21,6,2021
8228,2,651,2,10,6,2021
8228,2,651,2,10,6,2021
8229,2,100,2,10,6,2021
8231,1,100,2,10,6,2021
8231,2,100,2,10,6,2021
8231,2,100,0,0,6,2021
8231,1,100,1,34,6,2021
8231,1,100,2,10,6,2021
8233,2,200,1,36,6,2021
8233,1,200,1,36,6,2021
8236,1,100,2,10,6,2021
8236,2,100,2,10,6,2021
8236,1,100,0,0,6,2021
8236,1,100,0,0,6,2021
8238,1,100,2,10,6,2021
8239,2,100,1,36,6,2021
8239,1,100,1,36,6,2021
8241,1,100,2,10,6,2021
8241,1,100,0,0,6,2021
8242,1,100,2,10,6,2021
8242,1,100,1,36,6,2021
8242,2,100,2,10,6,2021
8242,1,100,2,21,6,2021
8243,2,100,1,36,6,2021
8243,1,100,1,36,6,2021
8245,1,100,2,10,6,2021
8245,2,100,1,34,6,2021
8245,2,100,0,0,6,2021
8246,2,100,2,10,6,2021
8246,2,100,2,10,6,2021
8247,2,100,1,36,6,2021
8248,2,100,1,34,6,2021
8248,1,100,2,10,6,2021
8248,1,100,0,0,6,2021
8248,1,100,1,34,6,2021
8248,2,100,2,12,6,2021
8249,2,100,1,36,6,2021
8249,1,100,1,36,6,2021
8250,2,200,2,21,6,2021
8250,1,200,2,21,6,2021
8250,1,200,0,0,6,2021
8250,1,200,0,0,6,2021
8251,2,100,1,34,6,2021
8251,1,200,0,1,6,2021
8251,1,801,0,0,6,2021
8251,1,801,0,0,6,2021
8251,1,801,0,0,6,2021
8252,2,100,2,21,6,2021
8254,2,651,2,10,6,2021
8254,1,651,2,10,6,2021
8254,2,651,2,10,6,2021
8254,1,651,2,10,6,2021
8255,2,100,1,34,6,2021
8255,2,100,2,10,6,2021
8256,1,651,2,10,6,2021
8256,2,651,2,10,6,2021
8257,1,100,2,10,6,2021
8257,2,100,2,10,6,2021
8257,2,100,0,0,6,2021
8258,1,100,2,10,6,2021
8258,2,100,2,10,6,2021
8259,2,805,1,36,6,2021
8260,1,100,1,36,6,2021
8260,2,100,1,36,6,2021
8262,2,100,2,10,6,2021
8262,1,100,2,10,6,2021
8263,1,100,2,10,6,2021
8263,1,100,2,21,6,2021
8264,1,100,1,36,6,2021
8265,1,100,1,36,6,2021
8266,1,100,1,36,6,2021
8266,2,100,1,36,6,2021
8267,1,100,1,36,6,2021
8267,2,100,1,36,6,2021
8269,2,200,1,36,6,2021
8269,1,200,1,34,6,2021
8270,2,100,1,36,6,2021
8270,2,100,1,32,6,2021
8271,1,100,2,10,6,2021
8271,2,100,1,34,6,2021
8271,1,100,1,34,6,2021
8271,1,100,2,10,6,2021
8272,1,100,1,36,6,2021
8272,2,100,1,36,6,2021
8273,2,651,2,10,6,2021
8273,1,651,0,0,6,2021
8273,2,651,2,10,6,2021
8273,1,651,2,10,6,2021
8275,1,100,2,10,6,2021
8276,1,100,1,32,6,2021
8277,2,100,2,10,6,2021
8277,1,100,2,10,6,2021
8277,2,100,0,0,6,2021
8277,1,100,0,0,6,2021
8280,2,651,1,36,6,2021
8281,2,100,1,36,6,2021
8281,1,100,1,32,6,2021
8281,2,100,2,10,6,2021
8282,1,803,2,10,6,2021
8282,2,651,2,21,6,2021
8282,1,803,0,0,6,2021
8282,2,651,1,36,6,2021
8283,2,100,2,10,6,2021
8283,1,100,2,10,6,2021
8284,2,651,2,10,6,2021
8285,2,100,2,10,6,2021
8285,1,100,1,36,6,2021
8287,1,100,2,10,6,2021
8287,2,100,1,34,6,2021
8287,2,100,2,10,6,2021
8289,1,100,2,10,6,2021
8289,2,100,2,12,6,2021
8289,1,100,1,32,6,2021
8290,2,100,1,36,6,2021
8291,2,100,2,10,6,2021
8291,2,100,2,10,6,2021
8292,2,100,2,10,6,2021
8292,1,100,2,21,6,2021
8293,1,100,1,36,6,2021
8296,1,100,1,36,6,2021
8297,2,651,2,10,6,2021
8297,1,651,2,10,6,2021
8298,1,100,2,10,6,2021
8298,2,100,1,36,6,2021
8302,1,100,2,10,6,2021
8302,2,100,2,10,6,2021
8305,2,100,2,10,6,2021
8305,1,100,2,10,6,2021
8305,2,100,0,0,6,2021
8305,2,100,0,0,6,2021
8306,1,652,2,10,6,2021
8306,2,652,1,36,6,2021
8307,2,100,2,10,6,2021
8308,2,100,2,10,6,2021
8308,1,100,2,21,6,2021
8309,1,100,2,10,6,2021
8309,2,100,1,34,6,2021
8311,1,100,2,12,6,2021
8311,2,651,2,10,6,2021
8312,1,100,2,10,6,2021
8312,2,100,1,34,6,2021
8312,2,100,0,0,6,2021
8312,1,100,2,10,6,2021
8312,1,100,2,10,6,2021
8314,1,100,1,36,6,2021
8314,1,100,1,36,6,2021
8314,1,100,1,36,6,2021
8315,2,100,2,10,6,2021
8316,1,100,2,10,6,2021
8320,2,100,2,10,6,2021
8320,1,100,2,10,6,2021
8320,1,100,1,34,6,2021
8321,2,100,1,36,6,2021
8323,1,100,2,10,6,2021
8323,2,100,2,10,6,2021
8323,2,100,0,0,6,2021
8323,1,100,0,0,6,2021
8324,1,651,2,10,6,2021
8324,2,651,2,21,6,2021
8324,1,651,0,0,6,2021
8325,1,651,2,10,6,2021
8325,2,651,2,10,6,2021
8325,2,651,1,34,6,2021
8326,2,100,1,34,6,2021
8326,1,100,2,10,6,2021
8326,1,100,0,0,6,2021
8326,2,100,0,0,6,2021
8326,2,100,0,0,6,2021
8327,1,100,1,36,6,2021
8327,2,100,1,36,6,2021
8328,2,100,2,10,6,2021
8328,1,100,0,0,6,2021
8328,1,100,2,10,6,2021
8329,2,100,1,36,6,2021
8330,1,100,2,10,6,2021
8331,2,100,1,34,6,2021
8331,1,100,2,10,6,2021
8331,2,100,0,0,6,2021
8331,2,100,0,0,6,2021
8332,2,100,2,10,6,2021
8332,1,100,2,10,6,2021
8332,1,100,2,21,6,2021
8333,2,200,2,21,6,2021
8335,1,100,2,10,6,2021
8335,2,100,1,34,6,2021
8335,2,100,0,0,6,2021
8335,1,100,2,10,6,2021
8337,1,100,2,10,6,2021
8337,2,100,1,34,6,2021
8337,2,100,0,0,6,2021
8337,2,100,0,0,6,2021
8339,1,100,2,10,6,2021
8339,2,100,1,34,6,2021
8339,2,100,0,0,6,2021
8339,1,100,0,0,6,2021
8340,2,100,1,32,6,2021
8340,1,100,1,32,6,2021
8342,1,100,2,10,6,2021
8343,1,651,1,36,6,2021
8344,2,100,2,10,6,2021
8345,1,651,2,10,6,2021
8345,2,651,2,10,6,2021
8345,1,651,2,21,6,2021
8345,2,651,2,10,6,2021
8345,2,651,2,21,6,2021
8346,1,100,2,10,6,2021
8346,2,100,2,10,6,2021
8347,1,100,2,12,6,2021
8347,2,100,1,36,6,2021
8348,1,100,2,10,6,2021
8348,2,100,2,10,6,2021
8348,2,100,1,34,6,2021
8349,2,100,1,34,6,2021
8349,2,100,0,0,6,2021
8349,2,100,2,22,6,2021
8349,2,100,0,0,6,2021
8349,1,100,0,0,6,2021
8351,1,100,1,34,6,2021
8351,2,100,1,36,6,2021
8351,1,100,1,36,6,2021
8351,1,100,2,10,6,2021
8351,2,100,2,10,6,2021
8351,1,100,1,34,6,2021
8352,2,100,2,10,6,2021
8352,2,100,0,0,6,2021
8352,2,100,0,0,6,2021
8356,1,100,1,32,6,2021
8356,2,100,1,34,6,2021
8356,1,100,0,0,6,2021
8356,2,100,0,0,6,2021
8356,2,100,0,0,6,2021
8356,2,100,0,0,6,2021
8356,2,100,1,34,6,2021
8360,1,100,2,10,6,2021
8360,1,100,2,10,6,2021
8361,1,100,1,36,6,2021
8361,2,100,1,36,6,2021
8361,2,100,1,32,6,2021
8362,1,100,2,10,6,2021
